Date,Location,Hum,Hum1,Hum2,Hum3,Hum4,Hum5,Hum6,Hum7,Hum8,Hum9,Hum10,Hum11,Hum12,Hum13,Hum14,Hum15,Hum16,Hum17,Hum18,Hum19,Hum20,Hum21,Hum22,Hum23,Hum24,Hum25,Hum26,Hum27,Hum28,Hum29,Hum30,Raf,Raf1,Raf2,Raf3,Raf4,Raf5,Raf6,Raf7,Raf8,Raf9,Raf10,Raf11,Raf12,Raf13,Raf14,Raf15,Raf16,Raf17,Raf18,Raf19,Raf20,Raf21,Raf22,Raf23,Raf24,Raf25,Raf26,Raf27,Raf28,Raf29,Raf30,RfD,RfD1,RfD2,RfD3,RfD4,RfD5,RfD6,RfD7,RfD8,RfD9,RfD10,RfD11,RfD12,RfD13,RfD14,RfD15,RfD16,RfD17,RfD18,RfD19,RfD20,RfD21,RfD22,RfD23,RfD24,RfD25,RfD26,RfD27,RfD28,RfD29,RfD30,Tav,Tav1,Tav2,Tav3,Tav4,Tav5,Tav6,Tav7,Tav8,Tav9,Tav10,Tav11,Tav12,Tav13,Tav14,Tav15,Tav16,Tav17,Tav18,Tav19,Tav20,Tav21,Tav22,Tav23,Tav24,Tav25,Tav26,Tav27,Tav28,Tav29,Tav30,Tmi,Tmi1,Tmi2,Tmi3,Tmi4,Tmi5,Tmi6,Tmi7,Tmi8,Tmi9,Tmi10,Tmi11,Tmi12,Tmi13,Tmi14,Tmi15,Tmi16,Tmi17,Tmi18,Tmi19,Tmi20,Tmi21,Tmi22,Tmi23,Tmi24,Tmi25,Tmi26,Tmi27,Tmi28,Tmi29,Tmi30,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,LandUse,Mosq,level
2013-10-05,YangPyung/WaterPump,48,54.6,103.7,162.3,229.1,300.9,387,457.6,508.5,545.4,602.7,684.5,740.1,795,861.9,933.4,989.4,1043.4,1091.8,1141.1,1200.6,1281.7,1369.2,1449.6,1540.2,1616.5,1683.5,1746.9,1808.7,1868.3,1868.3,0,0,0,0.5,0.5,0.5,18,22.5,22.5,22.5,22.5,25,25,25,25,25,25,25,25,25,25,36.5,119.5,120,156,174,174,174,174,174,174,0,0,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,9,9,20.6,18.1,34.8,54.4,76.1,96.8,113.9,131.6,150.2,167.7,187.4,209.3,233.2,256.2,280.7,304.4,329.1,353.6,376.5,398,421.7,444.8,467.5,490.5,510.5,532.4,556.1,579.5,602.3,623.5,623.5,14.1,12,23.9,38.6,56,74,88.4,103.2,115.4,128.1,143.5,163.9,182.9,203.2,223.8,243.8,264,282.8,300.6,316.6,336.1,357.1,377.5,398,416.5,434.4,454.8,474,492.8,511.5,511.5,27.5,25.4,46.5,69,95.6,121.4,141,161.5,185.8,208.2,232.1,256.2,285.1,312,341.1,369,398.8,429.1,458.4,485.5,513.8,539.7,565.9,592.8,614.2,640,668.4,696.1,723.2,746.9,746.9,3,302,5
2013-10-06,YangPyung/WaterPump,53.5,48,102.6,151.7,210.3,277.1,348.9,435,505.6,556.5,593.4,650.7,732.5,788.1,843,909.9,981.4,1037.4,1091.4,1139.8,1189.1,1248.6,1329.7,1417.2,1497.6,1588.2,1664.5,1731.5,1794.9,1856.7,1856.7,0,0,0,0,0.5,0.5,0.5,18,22.5,22.5,22.5,22.5,25,25,25,25,25,25,25,25,25,25,36.5,119.5,120,156,174,174,174,174,174,0,0,0,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,9,21.1,20.6,38.7,55.4,75,96.7,117.4,134.5,152.2,170.8,188.3,208,229.9,253.8,276.8,301.3,325,349.7,374.2,397.1,418.6,442.3,465.4,488.1,511.1,531.1,553,576.7,600.1,622.9,622.9,16,14.1,26.1,38,52.7,70.1,88.1,102.5,117.3,129.5,142.2,157.6,178,197,217.3,237.9,257.9,278.1,296.9,314.7,330.7,350.2,371.2,391.6,412.1,430.6,448.5,468.9,488.1,506.9,506.9,25.4,27.5,52.9,74,96.5,123.1,148.9,168.5,189,213.3,235.7,259.6,283.7,312.6,339.5,368.6,396.5,426.3,456.6,485.9,513,541.3,567.2,593.4,620.3,641.7,667.5,695.9,723.6,750.7,750.7,3,340,6
2013-10-07,YangPyung/WaterPump,65.9,53.5,101.5,156.1,205.2,263.8,330.6,402.4,488.5,559.1,610,646.9,704.2,786,841.6,896.5,963.4,1034.9,1090.9,1144.9,1193.3,1242.6,1302.1,1383.2,1470.7,1551.1,1641.7,1718,1785,1848.4,1848.4,0,0,0,0,0,0.5,0.5,0.5,18,22.5,22.5,22.5,22.5,25,25,25,25,25,25,25,25,25,25,36.5,119.5,120,156,174,174,174,174,0,0,0,0,0,0,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,7,8,9,9,9,22.8,21.1,41.7,59.8,76.5,96.1,117.8,138.5,155.6,173.3,191.9,209.4,229.1,251,274.9,297.9,322.4,346.1,370.8,395.3,418.2,439.7,463.4,486.5,509.2,532.2,552.2,574.1,597.8,621.2,621.2,19.6,16,30.1,42.1,54,68.7,86.1,104.1,118.5,133.3,145.5,158.2,173.6,194,213,233.3,253.9,273.9,294.1,312.9,330.7,346.7,366.2,387.2,407.6,428.1,446.6,464.5,484.9,504.1,504.1,27,25.4,52.9,78.3,99.4,121.9,148.5,174.3,193.9,214.4,238.7,261.1,285,309.1,338,364.9,394,421.9,451.7,482,511.3,538.4,566.7,592.6,618.8,645.7,667.1,692.9,721.3,749,749,3,1145,7
2013-10-10,YangPyung/WaterPump,71,63.9,147.3,213.2,266.7,314.7,369.3,418.4,477,543.8,615.6,701.7,772.3,823.2,860.1,917.4,999.2,1054.8,1109.7,1176.6,1248.1,1304.1,1358.1,1406.5,1455.8,1515.3,1596.4,1683.9,1764.3,1854.9,1854.9,0,0,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,21.5,26,26,26,26,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,40,123,123.5,159.5,159.5,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,7,8,8,21.2,20.6,40.6,63.4,84.5,105.1,123.2,139.9,159.5,181.2,201.9,219,236.7,255.3,272.8,292.5,314.4,338.3,361.3,385.8,409.5,434.2,458.7,481.6,503.1,526.8,549.9,572.6,595.6,615.6,615.6,16.8,15.7,33.6,53.2,69.2,83.3,95.3,107.2,121.9,139.3,157.3,171.7,186.5,198.7,211.4,226.8,247.2,266.2,286.5,307.1,327.1,347.3,366.1,383.9,399.9,419.4,440.4,460.8,481.3,499.8,499.8,27.4,26.2,48,75,100.4,127.9,153.3,174.4,196.9,223.5,249.3,268.9,289.4,313.7,336.1,360,384.1,413,439.9,469,496.9,526.7,557,586.3,613.4,641.7,667.6,693.8,720.7,742.1,742.1,3,1816,8
2013-10-11,YangPyung/WaterPump,57.5,71,134.9,218.3,284.2,337.7,385.7,440.3,489.4,548,614.8,686.6,772.7,843.3,894.2,931.1,988.4,1070.2,1125.8,1180.7,1247.6,1319.1,1375.1,1429.1,1477.5,1526.8,1586.3,1667.4,1754.9,1835.3,1835.3,1.5,0,0,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,21.5,26,26,26,26,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,40,123,123.5,123.5,1,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,8,8,18.6,21.2,41.8,61.8,84.6,105.7,126.3,144.4,161.1,180.7,202.4,223.1,240.2,257.9,276.5,294,313.7,335.6,359.5,382.5,407,430.7,455.4,479.9,502.8,524.3,548,571.1,593.8,616.8,616.8,15.2,16.8,32.5,50.4,70,86,100.1,112.1,124,138.7,156.1,174.1,188.5,203.3,215.5,228.2,243.6,264,283,303.3,323.9,343.9,364.1,382.9,400.7,416.7,436.2,457.2,477.6,498.1,498.1,21.2,27.4,53.6,75.4,102.4,127.8,155.3,180.7,201.8,224.3,250.9,276.7,296.3,316.8,341.1,363.5,387.4,411.5,440.4,467.3,496.4,524.3,554.1,584.4,613.7,640.8,669.1,695,721.2,748.1,748.1,3,1612,8
2013-10-12,YangPyung/WaterPump,53.8,57.5,128.5,192.4,275.8,341.7,395.2,443.2,497.8,546.9,605.5,672.3,744.1,830.2,900.8,951.7,988.6,1045.9,1127.7,1183.3,1238.2,1305.1,1376.6,1432.6,1486.6,1535,1584.3,1643.8,1724.9,1812.4,1812.4,0,1.5,1.5,1.5,5,5,5,5,5,5,5.5,5.5,5.5,23,27.5,27.5,27.5,27.5,30,30,30,30,30,30,30,30,30,30,41.5,124.5,124.5,0,0,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,17,18.6,39.8,60.4,80.4,103.2,124.3,144.9,163,179.7,199.3,221,241.7,258.8,276.5,295.1,312.6,332.3,354.2,378.1,401.1,425.6,449.3,474,498.5,521.4,542.9,566.6,589.7,612.4,612.4,12.2,15.2,32,47.7,65.6,85.2,101.2,115.3,127.3,139.2,153.9,171.3,189.3,203.7,218.5,230.7,243.4,258.8,279.2,298.2,318.5,339.1,359.1,379.3,398.1,415.9,431.9,451.4,472.4,492.8,492.8,21.8,21.2,48.6,74.8,96.6,123.6,149,176.5,201.9,223,245.5,272.1,297.9,317.5,338,362.3,384.7,408.6,432.7,461.6,488.5,517.6,545.5,575.3,605.6,634.9,662,690.3,716.2,742.4,742.4,3,499,6
2013-10-13,YangPyung/WaterPump,62,53.8,111.3,182.3,246.2,329.6,395.5,449,497,551.6,600.7,659.3,726.1,797.9,884,954.6,1005.5,1042.4,1099.7,1181.5,1237.1,1292,1358.9,1430.4,1486.4,1540.4,1588.8,1638.1,1697.6,1778.7,1778.7,0,0,1.5,1.5,1.5,5,5,5,5,5,5,5.5,5.5,5.5,23,27.5,27.5,27.5,27.5,30,30,30,30,30,30,30,30,30,30,41.5,41.5,0,0,0,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,17.8,17,35.6,56.8,77.4,97.4,120.2,141.3,161.9,180,196.7,216.3,238,258.7,275.8,293.5,312.1,329.6,349.3,371.2,395.1,418.1,442.6,466.3,491,515.5,538.4,559.9,583.6,606.7,606.7,13.5,12.2,27.4,44.2,59.9,77.8,97.4,113.4,127.5,139.5,151.4,166.1,183.5,201.5,215.9,230.7,242.9,255.6,271,291.4,310.4,330.7,351.3,371.3,391.5,410.3,428.1,444.1,463.6,484.6,484.6,23.5,21.8,43,70.4,96.6,118.4,145.4,170.8,198.3,223.7,244.8,267.3,293.9,319.7,339.3,359.8,384.1,406.5,430.4,454.5,483.4,510.3,539.4,567.3,597.1,627.4,656.7,683.8,712.1,738,738,3,270,5
2013-10-14,YangPyung/WaterPump,63.6,62,115.8,173.3,244.3,308.2,391.6,457.5,511,559,613.6,662.7,721.3,788.1,859.9,946,1016.6,1067.5,1104.4,1161.7,1243.5,1299.1,1354,1420.9,1492.4,1548.4,1602.4,1650.8,1700.1,1759.6,1759.6,0,0,0,1.5,1.5,1.5,5,5,5,5,5,5,5.5,5.5,5.5,23,27.5,27.5,27.5,27.5,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,18.9,17.8,34.8,53.4,74.6,95.2,115.2,138,159.1,179.7,197.8,214.5,234.1,255.8,276.5,293.6,311.3,329.9,347.4,367.1,389,412.9,435.9,460.4,484.1,508.8,533.3,556.2,577.7,601.4,601.4,14,13.5,25.7,40.9,57.7,73.4,91.3,110.9,126.9,141,153,164.9,179.6,197,215,229.4,244.2,256.4,269.1,284.5,304.9,323.9,344.2,364.8,384.8,405,423.8,441.6,457.6,477.1,477.1,24.6,23.5,45.3,66.5,93.9,120.1,141.9,168.9,194.3,221.8,247.2,268.3,290.8,317.4,343.2,362.8,383.3,407.6,430,453.9,478,506.9,533.8,562.9,590.8,620.6,650.9,680.2,707.3,735.6,735.6,3,277,5
2013-10-15,YangPyung/WaterPump,79.4,63.6,125.6,179.4,236.9,307.9,371.8,455.2,521.1,574.6,622.6,677.2,726.3,784.9,851.7,923.5,1009.6,1080.2,1131.1,1168,1225.3,1307.1,1362.7,1417.6,1484.5,1556,1612,1666,1714.4,1763.7,1763.7,5,0,0,0,1.5,1.5,1.5,5,5,5,5,5,5,5.5,5.5,5.5,23,27.5,27.5,27.5,27.5,30,30,30,30,30,30,30,30,30,30,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,7,7,7,7,7,12.4,18.9,36.7,53.7,72.3,93.5,114.1,134.1,156.9,178,198.6,216.7,233.4,253,274.7,295.4,312.5,330.2,348.8,366.3,386,407.9,431.8,454.8,479.3,503,527.7,552.2,575.1,596.6,596.6,9.5,14,27.5,39.7,54.9,71.7,87.4,105.3,124.9,140.9,155,167,178.9,193.6,211,229,243.4,258.2,270.4,283.1,298.5,318.9,337.9,358.2,378.8,398.8,419,437.8,455.6,471.6,471.6,18.3,24.6,48.1,69.9,91.1,118.5,144.7,166.5,193.5,218.9,246.4,271.8,292.9,315.4,342,367.8,387.4,407.9,432.2,454.6,478.5,502.6,531.5,558.4,587.5,615.4,645.2,675.5,704.8,731.9,731.9,3,244,5
2013-10-16,YangPyung/WaterPump,53.1,79.4,143,205,258.8,316.3,387.3,451.2,534.6,600.5,654,702,756.6,805.7,864.3,931.1,1002.9,1089,1159.6,1210.5,1247.4,1304.7,1386.5,1442.1,1497,1563.9,1635.4,1691.4,1745.4,1793.8,1793.8,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,35,35,35,35,35,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,7,7,7,7,12.1,12.4,31.3,49.1,66.1,84.7,105.9,126.5,146.5,169.3,190.4,211,229.1,245.8,265.4,287.1,307.8,324.9,342.6,361.2,378.7,398.4,420.3,444.2,467.2,491.7,515.4,540.1,564.6,587.5,587.5,7.1,9.5,23.5,37,49.2,64.4,81.2,96.9,114.8,134.4,150.4,164.5,176.5,188.4,203.1,220.5,238.5,252.9,267.7,279.9,292.6,308,328.4,347.4,367.7,388.3,408.3,428.5,447.3,465.1,465.1,16.4,18.3,42.9,66.4,88.2,109.4,136.8,163,184.8,211.8,237.2,264.7,290.1,311.2,333.7,360.3,386.1,405.7,426.2,450.5,472.9,496.8,520.9,549.8,576.7,605.8,633.7,663.5,693.8,723.1,723.1,3,54,3
2013-10-17,YangPyung/WaterPump,55.5,53.1,132.5,196.1,258.1,311.9,369.4,440.4,504.3,587.7,653.6,707.1,755.1,809.7,858.8,917.4,984.2,1056,1142.1,1212.7,1263.6,1300.5,1357.8,1439.6,1495.2,1550.1,1617,1688.5,1744.5,1798.5,1798.5,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,35,35,35,35,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,7,7,7,13,12.1,24.5,43.4,61.2,78.2,96.8,118,138.6,158.6,181.4,202.5,223.1,241.2,257.9,277.5,299.2,319.9,337,354.7,373.3,390.8,410.5,432.4,456.3,479.3,503.8,527.5,552.2,576.7,576.7,8.4,7.1,16.6,30.6,44.1,56.3,71.5,88.3,104,121.9,141.5,157.5,171.6,183.6,195.5,210.2,227.6,245.6,260,274.8,287,299.7,315.1,335.5,354.5,374.8,395.4,415.4,435.6,454.4,454.4,18.5,16.4,34.7,59.3,82.8,104.6,125.8,153.2,179.4,201.2,228.2,253.6,281.1,306.5,327.6,350.1,376.7,402.5,422.1,442.6,466.9,489.3,513.2,537.3,566.2,593.1,622.2,650.1,679.9,710.2,710.2,3,104,4
2013-10-18,YangPyung/WaterPump,54.8,55.5,108.6,188,251.6,313.6,367.4,424.9,495.9,559.8,643.2,709.1,762.6,810.6,865.2,914.3,972.9,1039.7,1111.5,1197.6,1268.2,1319.1,1356,1413.3,1495.1,1550.7,1605.6,1672.5,1744,1800,1800,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,35,35,35,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,7,7,14.4,13,25.1,37.5,56.4,74.2,91.2,109.8,131,151.6,171.6,194.4,215.5,236.1,254.2,270.9,290.5,312.2,332.9,350,367.7,386.3,403.8,423.5,445.4,469.3,492.3,516.8,540.5,565.2,565.2,9.3,8.4,15.5,25,39,52.5,64.7,79.9,96.7,112.4,130.3,149.9,165.9,180,192,203.9,218.6,236,254,268.4,283.2,295.4,308.1,323.5,343.9,362.9,383.2,403.8,423.8,444,444,20.3,18.5,34.9,53.2,77.8,101.3,123.1,144.3,171.7,197.9,219.7,246.7,272.1,299.6,325,346.1,368.6,395.2,421,440.6,461.1,485.4,507.8,531.7,555.8,584.7,611.6,640.7,668.6,698.4,698.4,3,95,4
2013-10-19,YangPyung/WaterPump,59.1,54.8,110.3,163.4,242.8,306.4,368.4,422.2,479.7,550.7,614.6,698,763.9,817.4,865.4,920,969.1,1027.7,1094.5,1166.3,1252.4,1323,1373.9,1410.8,1468.1,1549.9,1605.5,1660.4,1727.3,1798.8,1798.8,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,35,35,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,7,15.2,14.4,27.4,39.5,51.9,70.8,88.6,105.6,124.2,145.4,166,186,208.8,229.9,250.5,268.6,285.3,304.9,326.6,347.3,364.4,382.1,400.7,418.2,437.9,459.8,483.7,506.7,531.2,554.9,554.9,11,9.3,17.7,24.8,34.3,48.3,61.8,74,89.2,106,121.7,139.6,159.2,175.2,189.3,201.3,213.2,227.9,245.3,263.3,277.7,292.5,304.7,317.4,332.8,353.2,372.2,392.5,413.1,433.1,433.1,20,20.3,38.8,55.2,73.5,98.1,121.6,143.4,164.6,192,218.2,240,267,292.4,319.9,345.3,366.4,388.9,415.5,441.3,460.9,481.4,505.7,528.1,552,576.1,605,631.9,661,688.9,688.9,3,130,4
2013-10-20,YangPyung/WaterPump,60.1,59.1,113.9,169.4,222.5,301.9,365.5,427.5,481.3,538.8,609.8,673.7,757.1,823,876.5,924.5,979.1,1028.2,1086.8,1153.6,1225.4,1311.5,1382.1,1433,1469.9,1527.2,1609,1664.6,1719.5,1786.4,1786.4,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,35,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,7,17.1,15.2,29.6,42.6,54.7,67.1,86,103.8,120.8,139.4,160.6,181.2,201.2,224,245.1,265.7,283.8,300.5,320.1,341.8,362.5,379.6,397.3,415.9,433.4,453.1,475,498.9,521.9,546.4,546.4,13.1,11,20.3,28.7,35.8,45.3,59.3,72.8,85,100.2,117,132.7,150.6,170.2,186.2,200.3,212.3,224.2,238.9,256.3,274.3,288.7,303.5,315.7,328.4,343.8,364.2,383.2,403.5,424.1,424.1,22.5,20,40.3,58.8,75.2,93.5,118.1,141.6,163.4,184.6,212,238.2,260,287,312.4,339.9,365.3,386.4,408.9,435.5,461.3,480.9,501.4,525.7,548.1,572,596.1,625,651.9,681,681,3,230,5
2013-10-21,YangPyung/WaterPump,50.3,60.1,119.2,174,229.5,282.6,362,425.6,487.6,541.4,598.9,669.9,733.8,817.2,883.1,936.6,984.6,1039.2,1088.3,1146.9,1213.7,1285.5,1371.6,1442.2,1493.1,1530,1587.3,1669.1,1724.7,1779.6,1779.6,0,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,35,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,7,16.6,17.1,32.3,46.7,59.7,71.8,84.2,103.1,120.9,137.9,156.5,177.7,198.3,218.3,241.1,262.2,282.8,300.9,317.6,337.2,358.9,379.6,396.7,414.4,433,450.5,470.2,492.1,516,539,539,12.8,13.1,24.1,33.4,41.8,48.9,58.4,72.4,85.9,98.1,113.3,130.1,145.8,163.7,183.3,199.3,213.4,225.4,237.3,252,269.4,287.4,301.8,316.6,328.8,341.5,356.9,377.3,396.3,416.6,416.6,21.8,22.5,42.5,62.8,81.3,97.7,116,140.6,164.1,185.9,207.1,234.5,260.7,282.5,309.5,334.9,362.4,387.8,408.9,431.4,458,483.8,503.4,523.9,548.2,570.6,594.5,618.6,647.5,674.4,674.4,3,201,5
2013-10-22,YangPyung/WaterPump,46.1,50.3,110.4,169.5,224.3,279.8,332.9,412.3,475.9,537.9,591.7,649.2,720.2,784.1,867.5,933.4,986.9,1034.9,1089.5,1138.6,1197.2,1264,1335.8,1421.9,1492.5,1543.4,1580.3,1637.6,1719.4,1775,1775,0,0,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,35,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,16.5,16.6,33.7,48.9,63.3,76.3,88.4,100.8,119.7,137.5,154.5,173.1,194.3,214.9,234.9,257.7,278.8,299.4,317.5,334.2,353.8,375.5,396.2,413.3,431,449.6,467.1,486.8,508.7,532.6,532.6,12.1,12.8,25.9,36.9,46.2,54.6,61.7,71.2,85.2,98.7,110.9,126.1,142.9,158.6,176.5,196.1,212.1,226.2,238.2,250.1,264.8,282.2,300.2,314.6,329.4,341.6,354.3,369.7,390.1,409.1,409.1,21.7,21.8,44.3,64.3,84.6,103.1,119.5,137.8,162.4,185.9,207.7,228.9,256.3,282.5,304.3,331.3,356.7,384.2,409.6,430.7,453.2,479.8,505.6,525.2,545.7,570,592.4,616.3,640.4,669.3,669.3,3,183,5
2013-10-23,YangPyung/WaterPump,49.1,46.1,96.4,156.5,215.6,270.4,325.9,379,458.4,522,584,637.8,695.3,766.3,830.2,913.6,979.5,1033,1081,1135.6,1184.7,1243.3,1310.1,1381.9,1468,1538.6,1589.5,1626.4,1683.7,1765.5,1765.5,0,0,0,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,35,35,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,6,16.6,16.5,33.1,50.2,65.4,79.8,92.8,104.9,117.3,136.2,154,171,189.6,210.8,231.4,251.4,274.2,295.3,315.9,334,350.7,370.3,392,412.7,429.8,447.5,466.1,483.6,503.3,525.2,525.2,12.8,12.1,24.9,38,49,58.3,66.7,73.8,83.3,97.3,110.8,123,138.2,155,170.7,188.6,208.2,224.2,238.3,250.3,262.2,276.9,294.3,312.3,326.7,341.5,353.7,366.4,381.8,402.2,402.2,21.8,21.7,43.5,66,86,106.3,124.8,141.2,159.5,184.1,207.6,229.4,250.6,278,304.2,326,353,378.4,405.9,431.3,452.4,474.9,501.5,527.3,546.9,567.4,591.7,614.1,638,662.1,662.1,3,165,5
2013-10-24,YangPyung/WaterPump,50.8,49.1,95.2,145.5,205.6,264.7,319.5,375,428.1,507.5,571.1,633.1,686.9,744.4,815.4,879.3,962.7,1028.6,1082.1,1130.1,1184.7,1233.8,1292.4,1359.2,1431,1517.1,1587.7,1638.6,1675.5,1732.8,1732.8,0,0,0,0,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,32.5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,6,13.8,16.6,33.1,49.7,66.8,82,96.4,109.4,121.5,133.9,152.8,170.6,187.6,206.2,227.4,248,268,290.8,311.9,332.5,350.6,367.3,386.9,408.6,429.3,446.4,464.1,482.7,500.2,519.9,519.9,8.4,12.8,24.9,37.7,50.8,61.8,71.1,79.5,86.6,96.1,110.1,123.6,135.8,151,167.8,183.5,201.4,221,237,251.1,263.1,275,289.7,307.1,325.1,339.5,354.3,366.5,379.2,394.6,394.6,18.2,21.8,43.5,65.3,87.8,107.8,128.1,146.6,163,181.3,205.9,229.4,251.2,272.4,299.8,326,347.8,374.8,400.2,427.7,453.1,474.2,496.7,523.3,549.1,568.7,589.2,613.5,635.9,659.8,659.8,3,156,4
2013-10-25,YangPyung/WaterPump,41.9,50.8,99.9,146,196.3,256.4,315.5,370.3,425.8,478.9,558.3,621.9,683.9,737.7,795.2,866.2,930.1,1013.5,1079.4,1132.9,1180.9,1235.5,1284.6,1343.2,1410,1481.8,1567.9,1638.5,1689.4,1726.3,1726.3,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6.5,6.5,6.5,10,10,10,10,10,10,10.5,10.5,10.5,28,32.5,32.5,32.5,32.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,6,6,6,9.8,13.8,30.4,46.9,63.5,80.6,95.8,110.2,123.2,135.3,147.7,166.6,184.4,201.4,220,241.2,261.8,281.8,304.6,325.7,346.3,364.4,381.1,400.7,422.4,443.1,460.2,477.9,496.5,514,514,6.1,8.4,21.2,33.3,46.1,59.2,70.2,79.5,87.9,95,104.5,118.5,132,144.2,159.4,176.2,191.9,209.8,229.4,245.4,259.5,271.5,283.4,298.1,315.5,333.5,347.9,362.7,374.9,387.6,387.6,14.1,18.2,40,61.7,83.5,106,126,146.3,164.8,181.2,199.5,224.1,247.6,269.4,290.6,318,344.2,366,393,418.4,445.9,471.3,492.4,514.9,541.5,567.3,586.9,607.4,631.7,654.1,654.1,3,44,3
